userId,postId,endtime,index,MMF_y_inf,MMF_x_inf,MSF_y_inf,MSF_clk,time_1,time_2,time_3,MSG_tmy,MSG_sh,MSG_sy,MSG_clk,MSG_svt,read_level,n_word
P1,TEubpmHVpsfokiAj0ejR,158,18,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,0.4249726177437021,2.7957283680175244,0,5,1.0,1
P1,TEubpmHVpsfokiAj0ejR,158,19,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,0.7535596933187294,3.00328587075575,0,4,1.0,71
P1,TEubpmHVpsfokiAj0ejR,158,20,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,0.9507119386637458,4.3647316538882786,0,6,1.0,72
P1,TEubpmHVpsfokiAj0ejR,158,21,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,0.7097480832420592,3.363636363636364,0,6,1.0,66
P1,TEubpmHVpsfokiAj0ejR,158,22,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,0.3625410733844469,2.5613362541073386,0,4,1.0,1
P1,TEubpmHVpsfokiAj0ejR,158,23,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,0.6516976998904711,3.6790799561883896,0,5,1.0,43
P1,TEubpmHVpsfokiAj0ejR,158,24,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,0.8893756845564075,4.247535596933187,0,6,1.0,44
P1,TEubpmHVpsfokiAj0ejR,158,25,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,0.7842278203723987,3.248083242059145,0,5,1.0,40
P1,TEubpmHVpsfokiAj0ejR,158,26,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,0.2672508214676889,2.9972617743702084,0,5,1.0,1
P1,TEubpmHVpsfokiAj0ejR,158,27,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,1.3231106243154436,5.4901423877327495,0,9,1.0,65
P1,TEubpmHVpsfokiAj0ejR,158,28,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,0.7491785323110624,5.91237677984666,0,8,1.0,2
P1,TEubpmHVpsfokiAj0ejR,158,29,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,1.4928806133625407,6.9890470974808325,0,9,1.0,54
